,country,region_name,nuts_code,year_week,rate_14_day_per_100k,source
279,Austria,Steiermark,AT22,2020-W27,4.89411462658307,"Epidemic intelligence, subnational weekly data"
280,Austria,Steiermark,AT22,2020-W28,6.17781682371961,"Epidemic intelligence, subnational weekly data"
281,Austria,Steiermark,AT22,2020-W29,7.94290734478235,"Epidemic intelligence, subnational weekly data"
282,Austria,Steiermark,AT22,2020-W30,10.3498489644134,"Epidemic intelligence, subnational weekly data"
283,Austria,Steiermark,AT22,2020-W31,7.70221318281925,"Epidemic intelligence, subnational weekly data"
284,Austria,Steiermark,AT22,2020-W32,5.61619711247237,"Epidemic intelligence, subnational weekly data"
285,Austria,Steiermark,AT22,2020-W33,10.7510059010185,"Epidemic intelligence, subnational weekly data"
286,Austria,Steiermark,AT22,2020-W34,16.9288227247381,"Epidemic intelligence, subnational weekly data"
287,Austria,Steiermark,AT22,2020-W35,23.2671023230998,"Epidemic intelligence, subnational weekly data"
288,Austria,Steiermark,AT22,2020-W36,24.9519614568415,"Epidemic intelligence, subnational weekly data"
289,Austria,Steiermark,AT22,2020-W37,33.6169512875132,"Epidemic intelligence, subnational weekly data"
290,Austria,Steiermark,AT22,2020-W38,47.6574440686941,"Epidemic intelligence, subnational weekly data"
291,Austria,Steiermark,AT22,2020-W39,48.1388323926203,"Epidemic intelligence, subnational weekly data"
292,Austria,Steiermark,AT22,2020-W40,44.8493455124579,"Epidemic intelligence, subnational weekly data"
293,Austria,Steiermark,AT22,2020-W41,63.1421018216537,"Epidemic intelligence, subnational weekly data"
294,Austria,Steiermark,AT22,2020-W42,118.421527685846,"Epidemic intelligence, subnational weekly data"
295,Austria,Steiermark,AT22,2020-W43,256.579976652666,"Epidemic intelligence, subnational weekly data"
296,Austria,Steiermark,AT22,2020-W44,455.393354434188,"Epidemic intelligence, subnational weekly data"
297,Austria,Steiermark,AT22,2020-W45,757.143602148597,"Epidemic intelligence, subnational weekly data"
298,Austria,Steiermark,AT22,2020-W46,920.4144753469,"Epidemic intelligence, subnational weekly data"
299,Austria,Steiermark,AT22,2020-W47,836.57267559642,"Epidemic intelligence, subnational weekly data"
300,Austria,Steiermark,AT22,2020-W48,729.383542135519,"Epidemic intelligence, subnational weekly data"
301,Austria,Steiermark,AT22,2020-W49,591.385555943341,"Epidemic intelligence, subnational weekly data"
302,Austria,Steiermark,AT22,2020-W50,501.205476594499,"Epidemic intelligence, subnational weekly data"
303,Austria,Steiermark,AT22,2020-W51,402.601101576948,"Epidemic intelligence, subnational weekly data"
304,Austria,Steiermark,AT22,2020-W52,285.302813313596,"Epidemic intelligence, subnational weekly data"
305,Austria,Steiermark,AT22,2020-W53,286.827209672696,"Epidemic intelligence, subnational weekly data"
306,Austria,Steiermark,AT22,2021-W01,298.861917770851,"Epidemic intelligence, subnational weekly data"
307,Austria,Steiermark,AT22,2021-W02,242.298789709522,"Epidemic intelligence, subnational weekly data"
308,Austria,Steiermark,AT22,2021-W03,202.022633274363,"Epidemic intelligence, subnational weekly data"
309,Austria,Steiermark,AT22,2021-W04,240.53369918846,"Epidemic intelligence, subnational weekly data"
310,Austria,Steiermark,AT22,2021-W05,258.104373011766,"Epidemic intelligence, subnational weekly data"
311,Austria,Steiermark,AT22,2021-W06,238.929071442039,"Epidemic intelligence, subnational weekly data"
312,Austria,Steiermark,AT22,2021-W07,278.162219842024,"Epidemic intelligence, subnational weekly data"
313,Austria,Steiermark,AT22,2021-W08,315.469814946305,"Epidemic intelligence, subnational weekly data"
314,Austria,Steiermark,AT22,2021-W09,336.169512875132,"Epidemic intelligence, subnational weekly data"
315,Austria,Steiermark,AT22,2021-W10,350.851856754881,"Epidemic intelligence, subnational weekly data"
316,Austria,Steiermark,AT22,2021-W11,352.857641437907,"Epidemic intelligence, subnational weekly data"
317,Austria,Steiermark,AT22,2021-W12,374.84104156387,"Epidemic intelligence, subnational weekly data"
318,Austria,Tirol,AT33,2020-W13,,"Epidemic intelligence, subnational weekly data"
319,Austria,Tirol,AT33,2020-W14,147.300675524066,"Epidemic intelligence, subnational weekly data"
320,Austria,Tirol,AT33,2020-W15,179.638189415998,"Epidemic intelligence, subnational weekly data"
321,Austria,Tirol,AT33,2020-W16,92.1289171288511,"Epidemic intelligence, subnational weekly data"
322,Austria,Tirol,AT33,2020-W17,17.6866402510975,"Epidemic intelligence, subnational weekly data"
323,Austria,Tirol,AT33,2020-W18,9.63525924126953,"Epidemic intelligence, subnational weekly data"
324,Austria,Tirol,AT33,2020-W19,2.90377675764287,"Epidemic intelligence, subnational weekly data"
325,Austria,Tirol,AT33,2020-W20,2.63979705240261,"Epidemic intelligence, subnational weekly data"
326,Austria,Tirol,AT33,2020-W21,2.37581734716235,"Epidemic intelligence, subnational weekly data"
327,Austria,Tirol,AT33,2020-W22,0.659949263100653,"Epidemic intelligence, subnational weekly data"
328,Austria,Tirol,AT33,2020-W23,0.527959410480522,"Epidemic intelligence, subnational weekly data"
329,Austria,Tirol,AT33,2020-W24,0.923928968340914,"Epidemic intelligence, subnational weekly data"
330,Austria,Tirol,AT33,2020-W25,0.527959410480522,"Epidemic intelligence, subnational weekly data"
331,Austria,Tirol,AT33,2020-W26,1.97984778930196,"Epidemic intelligence, subnational weekly data"
332,Austria,Tirol,AT33,2020-W27,3.82770572598379,"Epidemic intelligence, subnational weekly data"
333,Austria,Tirol,AT33,2020-W28,5.27959410480522,"Epidemic intelligence, subnational weekly data"
334,Austria,Tirol,AT33,2020-W29,6.73148248362666,"Epidemic intelligence, subnational weekly data"
335,Austria,Tirol,AT33,2020-W30,10.8231679148507,"Epidemic intelligence, subnational weekly data"
336,Austria,Tirol,AT33,2020-W31,8.97530997816888,"Epidemic intelligence, subnational weekly data"
337,Austria,Tirol,AT33,2020-W32,5.27959410480522,"Epidemic intelligence, subnational weekly data"
338,Austria,Tirol,AT33,2020-W33,26.5299603766462,"Epidemic intelligence, subnational weekly data"
339,Austria,Tirol,AT33,2020-W34,44.8765498908444,"Epidemic intelligence, subnational weekly data"
340,Austria,Tirol,AT33,2020-W35,50.8160932587503,"Epidemic intelligence, subnational weekly data"
341,Austria,Tirol,AT33,2020-W36,67.0508451310263,"Epidemic intelligence, subnational weekly data"
342,Austria,Tirol,AT33,2020-W37,108.231679148507,"Epidemic intelligence, subnational weekly data"
343,Austria,Tirol,AT33,2020-W38,135.289598935634,"Epidemic intelligence, subnational weekly data"
344,Austria,Tirol,AT33,2020-W39,121.826633968381,"Epidemic intelligence, subnational weekly data"
345,Austria,Tirol,AT33,2020-W40,123.806481757683,"Epidemic intelligence, subnational weekly data"
346,Austria,Tirol,AT33,2020-W41,195.740951435654,"Epidemic intelligence, subnational weekly data"
347,Austria,Tirol,AT33,2020-W42,304.368600142021,"Epidemic intelligence, subnational weekly data"
348,Austria,Tirol,AT33,2020-W43,491.926180715227,"Epidemic intelligence, subnational weekly data"
349,Austria,Tirol,AT33,2020-W44,736.371387767708,"Epidemic intelligence, subnational weekly data"
350,Austria,Tirol,AT33,2020-W45,1148.97166705824,"Epidemic intelligence, subnational weekly data"
351,Austria,Tirol,AT33,2020-W46,1432.22189078104,"Epidemic intelligence, subnational weekly data"
352,Austria,Tirol,AT33,2020-W47,1334.54939984214,"Epidemic intelligence, subnational weekly data"
353,Austria,Tirol,AT33,2020-W48,1039.42008938353,"Epidemic intelligence, subnational weekly data"
354,Austria,Tirol,AT33,2020-W49,689.646979940182,"Epidemic intelligence, subnational weekly data"
355,Austria,Tirol,AT33,2020-W50,541.950334858256,"Epidemic intelligence, subnational weekly data"
356,Austria,Tirol,AT33,2020-W51,428.043092047083,"Epidemic intelligence, subnational weekly data"
357,Austria,Tirol,AT33,2020-W52,291.697574290489,"Epidemic intelligence, subnational weekly data"
358,Austria,Tirol,AT33,2020-W53,343.173616812339,"Epidemic intelligence, subnational weekly data"
359,Austria,Tirol,AT33,2021-W01,342.513667549239,"Epidemic intelligence, subnational weekly data"
360,Austria,Tirol,AT33,2021-W02,216.727338002254,"Epidemic intelligence, subnational weekly data"
361,Austria,Tirol,AT33,2021-W03,194.157073204212,"Epidemic intelligence, subnational weekly data"
362,Austria,Tirol,AT33,2021-W04,257.776182167115,"Epidemic intelligence, subnational weekly data"
363,Austria,Tirol,AT33,2021-W05,249.196841746807,"Epidemic intelligence, subnational weekly data"
364,Austria,Tirol,AT33,2021-W06,186.501661752245,"Epidemic intelligence, subnational weekly data"
365,Austria,Tirol,AT33,2021-W07,180.298138679098,"Epidemic intelligence, subnational weekly data"
366,Austria,Tirol,AT33,2021-W08,199.172687603777,"Epidemic intelligence, subnational weekly data"
367,Austria,Tirol,AT33,2021-W09,238.901633242436,"Epidemic intelligence, subnational weekly data"
368,Austria,Tirol,AT33,2021-W10,289.981706206427,"Epidemic intelligence, subnational weekly data"
369,Austria,Tirol,AT33,2021-W11,353.73280502195,"Epidemic intelligence, subnational weekly data"
370,Austria,Tirol,AT33,2021-W12,438.734270109314,"Epidemic intelligence, subnational weekly data"
371,Austria,Vorarlberg,AT34,2020-W13,,"Epidemic intelligence, subnational weekly data"
372,Austria,Vorarlberg,AT34,2020-W14,78.3101130838321,"Epidemic intelligence, subnational weekly data"
373,Austria,Vorarlberg,AT34,2020-W15,61.6912466416041,"Epidemic intelligence, subnational weekly data"
374,Austria,Vorarlberg,AT34,2020-W16,29.4607177839497,"Epidemic intelligence, subnational weekly data"
375,Austria,Vorarlberg,AT34,2020-W17,4.53241812060765,"Epidemic intelligence, subnational weekly data"
376,Austria,Vorarlberg,AT34,2020-W18,3.0216120804051,"Epidemic intelligence, subnational weekly data"
377,Austria,Vorarlberg,AT34,2020-W19,2.51801006700425,"Epidemic intelligence, subnational weekly data"
378,Austria,Vorarlberg,AT34,2020-W20,3.0216120804051,"Epidemic intelligence, subnational weekly data"
379,Austria,Vorarlberg,AT34,2020-W21,4.78421912730807,"Epidemic intelligence, subnational weekly data"
380,Austria,Vorarlberg,AT34,2020-W22,3.27341308710552,"Epidemic intelligence, subnational weekly data"
381,Austria,Vorarlberg,AT34,2020-W23,2.26620906030382,"Epidemic intelligence, subnational weekly data"
382,Austria,Vorarlberg,AT34,2020-W24,1.76260704690297,"Epidemic intelligence, subnational weekly data"
383,Austria,Vorarlberg,AT34,2020-W25,0.251801006700425,"Epidemic intelligence, subnational weekly data"
384,Austria,Vorarlberg,AT34,2020-W26,0.755403020101274,"Epidemic intelligence, subnational weekly data"
385,Austria,Vorarlberg,AT34,2020-W27,1.0072040268017,"Epidemic intelligence, subnational weekly data"
386,Austria,Vorarlberg,AT34,2020-W28,1.25900503350212,"Epidemic intelligence, subnational weekly data"
387,Austria,Vorarlberg,AT34,2020-W29,1.76260704690297,"Epidemic intelligence, subnational weekly data"
388,Austria,Vorarlberg,AT34,2020-W30,8.30943322111402,"Epidemic intelligence, subnational weekly data"
389,Austria,Vorarlberg,AT34,2020-W31,10.3238412747174,"Epidemic intelligence, subnational weekly data"
390,Austria,Vorarlberg,AT34,2020-W32,8.30943322111402,"Epidemic intelligence, subnational weekly data"
391,Austria,Vorarlberg,AT34,2020-W33,15.6116624154263,"Epidemic intelligence, subnational weekly data"
392,Austria,Vorarlberg,AT34,2020-W34,20.3958815427344,"Epidemic intelligence, subnational weekly data"
393,Austria,Vorarlberg,AT34,2020-W35,21.906687582937,"Epidemic intelligence, subnational weekly data"
394,Austria,Vorarlberg,AT34,2020-W36,40.7917630854688,"Epidemic intelligence, subnational weekly data"
395,Austria,Vorarlberg,AT34,2020-W37,94.6771785193597,"Epidemic intelligence, subnational weekly data"
396,Austria,Vorarlberg,AT34,2020-W38,128.922115430618,"Epidemic intelligence, subnational weekly data"
397,Austria,Vorarlberg,AT34,2020-W39,107.519029861081,"Epidemic intelligence, subnational weekly data"
398,Austria,Vorarlberg,AT34,2020-W40,108.526233887883,"Epidemic intelligence, subnational weekly data"
399,Austria,Vorarlberg,AT34,2020-W41,148.31079294655,"Epidemic intelligence, subnational weekly data"
400,Austria,Vorarlberg,AT34,2020-W42,265.398261062248,"Epidemic intelligence, subnational weekly data"
401,Austria,Vorarlberg,AT34,2020-W43,531.551925144597,"Epidemic intelligence, subnational weekly data"
402,Austria,Vorarlberg,AT34,2020-W44,817.094266742878,"Epidemic intelligence, subnational weekly data"
403,Austria,Vorarlberg,AT34,2020-W45,1222.49388753056,"Epidemic intelligence, subnational weekly data"
404,Austria,Vorarlberg,AT34,2020-W46,1504.00741302164,"Epidemic intelligence, subnational weekly data"
405,Austria,Vorarlberg,AT34,2020-W47,1233.57313182538,"Epidemic intelligence, subnational weekly data"
406,Austria,Vorarlberg,AT34,2020-W48,791.410564059435,"Epidemic intelligence, subnational weekly data"
407,Austria,Vorarlberg,AT34,2020-W49,590.221559705796,"Epidemic intelligence, subnational weekly data"
408,Austria,Vorarlberg,AT34,2020-W50,479.680917764309,"Epidemic intelligence, subnational weekly data"
409,Austria,Vorarlberg,AT34,2020-W51,376.946107030536,"Epidemic intelligence, subnational weekly data"
410,Austria,Vorarlberg,AT34,2020-W52,336.909746965168,"Epidemic intelligence, subnational weekly data"
411,Austria,Vorarlberg,AT34,2020-W53,369.140275822823,"Epidemic intelligence, subnational weekly data"
412,Austria,Vorarlberg,AT34,2021-W01,363.097051662013,"Epidemic intelligence, subnational weekly data"
413,Austria,Vorarlberg,AT34,2021-W02,251.297404687024,"Epidemic intelligence, subnational weekly data"
414,Austria,Vorarlberg,AT34,2021-W03,201.69260636704,"Epidemic intelligence, subnational weekly data"
415,Austria,Vorarlberg,AT34,2021-W04,318.024671462637,"Epidemic intelligence, subnational weekly data"
416,Austria,Vorarlberg,AT34,2021-W05,315.506661395632,"Epidemic intelligence, subnational weekly data"
417,Austria,Vorarlberg,AT34,2021-W06,170.721082542888,"Epidemic intelligence, subnational weekly data"
418,Austria,Vorarlberg,AT34,2021-W07,138.238752678533,"Epidemic intelligence, subnational weekly data"
419,Austria,Vorarlberg,AT34,2021-W08,139.749558718736,"Epidemic intelligence, subnational weekly data"
420,Austria,Vorarlberg,AT34,2021-W09,150.325201000154,"Epidemic intelligence, subnational weekly data"
421,Austria,Vorarlberg,AT34,2021-W10,142.26756878574,"Epidemic intelligence, subnational weekly data"
422,Austria,Vorarlberg,AT34,2021-W11,139.497757712035,"Epidemic intelligence, subnational weekly data"
423,Austria,Vorarlberg,AT34,2021-W12,198.670994286635,"Epidemic intelligence, subnational weekly data"
424,Austria,Wien,AT13,2020-W13,,"Epidemic intelligence, subnational weekly data"
425,Austria,Wien,AT13,2020-W14,46.0445868570959,"Epidemic intelligence, subnational weekly data"
426,Austria,Wien,AT13,2020-W15,51.7478368200771,"Epidemic intelligence, subnational weekly data"
427,Austria,Wien,AT13,2020-W16,27.8360456908807,"Epidemic intelligence, subnational weekly data"
428,Austria,Wien,AT13,2020-W17,16.6388393415415,"Epidemic intelligence, subnational weekly data"
429,Austria,Wien,AT13,2020-W18,16.9004563123204,"Epidemic intelligence, subnational weekly data"
430,Austria,Wien,AT13,2020-W19,16.6388393415415,"Epidemic intelligence, subnational weekly data"
431,Austria,Wien,AT13,2020-W20,19.9875365675121,"Epidemic intelligence, subnational weekly data"
432,Austria,Wien,AT13,2020-W21,19.7782429908889,"Epidemic intelligence, subnational weekly data"
433,Austria,Wien,AT13,2020-W22,16.6388393415415,"Epidemic intelligence, subnational weekly data"
434,Austria,Wien,AT13,2020-W23,15.8539884292046,"Epidemic intelligence, subnational weekly data"
435,Austria,Wien,AT13,2020-W24,16.0632820058278,"Epidemic intelligence, subnational weekly data"
436,Austria,Wien,AT13,2020-W25,15.016814122712,"Epidemic intelligence, subnational weekly data"
437,Austria,Wien,AT13,2020-W26,15.6970182467372,"Epidemic intelligence, subnational weekly data"
438,Austria,Wien,AT13,2020-W27,19.9352131733563,"Epidemic intelligence, subnational weekly data"
439,Austria,Wien,AT13,2020-W28,23.2839103993269,"Epidemic intelligence, subnational weekly data"
440,Austria,Wien,AT13,2020-W29,25.0629058006238,"Epidemic intelligence, subnational weekly data"
