"datum","entries","entries_pos","entries_neg","sumTotal","timeframe_7d","sumTotal_last7d","timeframe_14d","sumTotal_last14d","timeframe_28d","sumTotal_last28d","timeframe_phase2","sumTotal_Phase2","timeframe_phase2b","sumTotal_Phase2b","sum7d","sum14d","mean7d","mean14d","pos_anteil","pos_anteil_mean7d","timeframe_all","anteil_pos_all","anteil_pos_14","anteil_pos_28","anteil_pos_phase2","anteil_pos_phase2b","pop","inz_entries","inzmean7d","inzmean14d","inzsumTotal","inzsumTotal_last7d","inzsumTotal_last14d","inzsumTotal_last28d","inzsumTotal_Phase2","inzsumTotal_Phase2b","inzsum7d","inzsum14d","entries_diff_last_age","entries_diff_last","type","version","datum_unit","nachweismethode","geoRegion"
2020-05-05,5891,119,5772,295247,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,30497,60187,4255.14,4291.57,2,2.33,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,68.15,49.22,49.64,3415.32,NA,NA,NA,NA,NA,352.78,696.22,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-05-06,5365,134,5231,300612,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,30050,60915,4256.86,4321.57,2.5,2.29,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,62.06,49.24,49.99,3477.38,NA,NA,NA,NA,NA,347.61,704.64,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-05-07,4675,86,4589,305287,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,29878,61055,4100.57,4382.86,1.8,2.31,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,54.08,47.43,50.7,3531.46,NA,NA,NA,NA,NA,345.62,706.26,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-05-08,4353,98,4255,309640,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,29786,60624,4272.86,4465,2.3,2.03,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,50.35,49.43,51.65,3581.81,NA,NA,NA,NA,NA,344.55,701.28,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-05-09,3136,71,3065,312776,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,29798,59728,4226.43,4475.43,2.3,1.93,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,36.28,48.89,51.77,3618.09,NA,NA,NA,NA,NA,344.69,690.91,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-05-10,1422,29,1393,314198,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,28704,58788,4350.29,4420.21,2,1.71,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,16.45,50.32,51.13,3634.54,NA,NA,NA,NA,NA,332.04,680.04,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-05-11,5068,65,5003,319266,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,29910,60108,4497.43,4459.5,1.3,1.61,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,58.62,52.02,51.59,3693.17,NA,NA,NA,NA,NA,345.99,695.31,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-05-12,5566,72,5494,324832,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,29585,60082,4674.86,4466.71,1.3,1.47,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,64.39,54.08,51.67,3757.55,NA,NA,NA,NA,NA,342.23,695.01,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-05-13,6232,62,6170,331064,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,30452,60502,4694,4430.79,1,1.33,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,72.09,54.3,51.25,3829.64,NA,NA,NA,NA,NA,352.26,699.87,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-05-14,5705,65,5640,336769,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,31482,61360,4739.86,4248.07,1.1,1.2,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,65.99,54.83,49.14,3895.63,NA,NA,NA,NA,NA,364.17,709.79,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-05-15,5595,70,5525,342364,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,32724,62510,4646.14,4191.79,1.3,1.23,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,64.72,53.75,48.49,3960.36,NA,NA,NA,NA,NA,378.54,723.1,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-05-16,3270,42,3228,345634,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,32858,62656,4707,4148.29,1.3,1.2,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,37.83,54.45,47.99,3998.18,NA,NA,NA,NA,NA,380.09,724.78,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-05-17,1743,20,1723,347377,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,33179,61883,4511.29,4165.21,1.1,1.23,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,20.16,52.19,48.18,4018.34,NA,NA,NA,NA,NA,383.8,715.84,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-05-18,4412,65,4347,351789,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,32523,62433,3998.71,4089.14,1.5,1.23,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,51.04,46.26,47.3,4069.38,NA,NA,NA,NA,NA,376.22,722.2,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-05-19,5992,68,5924,357781,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,32949,62534,3708.71,4098.29,1.1,1.19,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,69.31,42.9,47.41,4138.69,NA,NA,NA,NA,NA,381.14,723.37,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-05-20,4862,60,4802,362643,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,31579,62031,3602.57,4010.43,1.2,1.09,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,56.24,41.67,46.39,4194.94,NA,NA,NA,NA,NA,365.3,717.55,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-05-21,2117,23,2094,364760,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,27991,59473,3590.57,3902.36,1.1,1.04,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,24.49,41.53,45.14,4219.42,NA,NA,NA,NA,NA,323.79,687.96,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-05-22,3565,36,3529,368325,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,25961,58685,3532.14,3767.86,1,0.91,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,41.24,40.86,43.59,4260.66,NA,NA,NA,NA,NA,300.31,678.85,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-05-23,2527,15,2512,370852,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,25218,58076,3489.57,3719.14,0.6,0.87,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,29.23,40.37,43.02,4289.9,NA,NA,NA,NA,NA,291.71,671.8,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-05-24,1659,13,1646,372511,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,25134,58313,3509.57,3706.93,0.8,0.79,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,19.19,40.6,42.88,4309.09,NA,NA,NA,NA,NA,290.74,674.55,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-05-25,4003,24,3979,376514,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,24725,57248,3806,3519.07,0.6,0.76,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,46.31,44.03,40.71,4355.39,NA,NA,NA,NA,NA,286.01,662.23,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-05-26,5694,43,5651,382208,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,24427,57376,3827,3396.93,0.8,0.77,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,65.87,44.27,39.29,4421.26,NA,NA,NA,NA,NA,282.56,663.71,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-05-27,5002,32,4970,387210,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,24567,56146,3835.71,3425.86,0.6,0.79,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,57.86,44.37,39.63,4479.12,NA,NA,NA,NA,NA,284.18,649.48,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-05-28,4192,36,4156,391402,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,26642,54633,3823.29,3647.29,0.9,0.8,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,48.49,44.23,42.19,4527.61,NA,NA,NA,NA,NA,308.19,631.98,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-05-29,3712,40,3672,395114,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,26789,52750,3506,3737,1.1,0.76,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,42.94,40.56,43.23,4570.55,NA,NA,NA,NA,NA,309.89,610.19,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-05-30,2588,17,2571,397702,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,26850,52068,3304.29,3779.43,0.7,0.76,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,29.94,38.22,43.72,4600.49,NA,NA,NA,NA,NA,310.59,602.31,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-05-31,1572,14,1558,399274,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,26763,51897,3342.14,3771,0.9,0.77,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,18.18,38.66,43.62,4618.67,NA,NA,NA,NA,NA,309.59,600.33,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-06-01,1782,5,1777,401056,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,24542,49267,3488.57,3821.64,0.3,0.73,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,20.61,40.35,44.21,4639.29,NA,NA,NA,NA,NA,283.89,569.9,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-06-02,4282,34,4248,405338,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,23130,47557,3647,3878.71,0.8,0.64,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,49.53,42.19,44.87,4688.82,NA,NA,NA,NA,NA,267.56,550.12,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-06-03,5267,35,5232,410605,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,23395,47962,3723.14,3992.86,0.7,0.61,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,60.93,43.07,46.19,4749.74,NA,NA,NA,NA,NA,270.63,554.81,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-06-04,5217,30,5187,415822,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,24420,51062,3718.71,4094.07,0.6,0.57,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,60.35,43.02,47.36,4810.09,NA,NA,NA,NA,NA,282.48,590.67,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-06-05,4821,26,4795,420643,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,25529,52318,4137.29,4290.07,0.5,0.61,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,55.77,47.86,49.63,4865.86,NA,NA,NA,NA,NA,295.31,605.2,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-06-06,3121,15,3106,423764,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,26062,52912,4453.14,4416.5,0.5,0.61,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,36.1,51.51,51.09,4901.96,NA,NA,NA,NA,NA,301.48,612.07,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-06-07,1541,9,1532,425305,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,26031,52794,4643.57,4432.36,0.6,0.56,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,17.83,53.72,51.27,4919.79,NA,NA,NA,NA,NA,301.12,610.7,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-06-08,4712,27,4685,430017,FALSE,0,FALSE,0,FALSE,0,TRUE,4712,FALSE,0,28961,53503,4699.57,4769.71,0.6,0.56,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,54.51,54.36,55.17,4974.3,NA,NA,NA,54.51,NA,335.01,618.91,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-06-09,6493,55,6438,436510,FALSE,0,FALSE,0,FALSE,0,TRUE,11205,FALSE,0,31172,54302,4933.14,5181.29,0.8,0.59,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,75.11,57.06,59.94,5049.41,NA,NA,NA,129.62,NA,360.59,628.15,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-06-10,6600,23,6577,443110,FALSE,0,FALSE,0,FALSE,0,TRUE,17805,FALSE,0,32505,55900,5109.86,5491.86,0.3,0.6,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,76.35,59.11,63.53,5125.75,NA,NA,NA,205.96,NA,376.01,646.63,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-06-11,5609,35,5574,448719,FALSE,0,FALSE,0,FALSE,0,TRUE,23414,FALSE,0,32897,57317,5146,5721.57,0.6,0.61,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,64.88,59.53,66.19,5190.64,NA,NA,NA,270.85,NA,380.54,663.02,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-06-12,6456,43,6413,455175,FALSE,0,FALSE,0,FALSE,0,TRUE,29870,FALSE,0,34532,60061,5402.14,5919.07,0.7,0.59,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,74.68,62.49,68.47,5265.32,NA,NA,NA,345.53,NA,399.45,694.77,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-06-13,4358,26,4332,459533,FALSE,0,FALSE,0,FALSE,0,TRUE,34228,FALSE,0,35769,61831,5909.43,6031.71,0.6,0.51,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,50.41,68.36,69.77,5315.73,NA,NA,NA,395.94,NA,413.76,715.24,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-06-14,1794,12,1782,461327,FALSE,0,FALSE,0,FALSE,0,TRUE,36022,FALSE,0,36022,62053,6340.14,6048.71,0.7,0.51,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,20.75,73.34,69.97,5336.48,NA,NA,NA,416.69,NA,416.69,717.81,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-06-15,6505,26,6479,467832,FALSE,0,FALSE,0,FALSE,0,TRUE,42527,FALSE,0,37815,66776,6743.57,6298.14,0.4,0.46,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,75.25,78.01,72.85,5411.73,NA,NA,NA,491.94,NA,437.43,772.44,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-06-16,10044,34,10010,477876,FALSE,0,FALSE,0,FALSE,0,TRUE,52571,FALSE,0,41366,72538,6905,6668.21,0.3,0.43,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,116.19,79.87,77.14,5527.91,NA,NA,NA,608.12,NA,478.51,839.1,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-06-17,9615,31,9584,487491,FALSE,0,FALSE,0,FALSE,0,TRUE,62186,FALSE,0,44381,76886,6953.57,6850.43,0.3,0.46,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,111.22,80.44,79.24,5639.14,NA,NA,NA,719.35,NA,513.38,889.39,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-06-18,8433,21,8412,495924,FALSE,0,FALSE,0,FALSE,0,TRUE,70619,FALSE,0,47205,80102,6951.43,7111.43,0.2,0.47,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,97.55,80.41,82.26,5736.69,NA,NA,NA,816.9,NA,546.05,926.59,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-06-19,7586,38,7548,503510,FALSE,0,FALSE,0,FALSE,0,TRUE,78205,FALSE,0,48335,82867,7194.14,7378.36,0.5,0.47,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,87.75,83.22,85.35,5824.44,NA,NA,NA,904.65,NA,559.12,958.58,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-06-20,4698,39,4659,508208,FALSE,0,FALSE,0,FALSE,0,TRUE,82903,FALSE,0,48675,84444,7427,7527.57,0.8,0.5,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,54.34,85.91,87.08,5878.78,NA,NA,NA,958.99,NA,563.06,976.82,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-06-21,1779,14,1765,509987,FALSE,0,FALSE,0,FALSE,0,TRUE,84682,FALSE,0,48660,84682,7360.71,7580.57,0.8,0.54,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,20.58,85.15,87.69,5899.36,NA,NA,NA,979.57,NA,562.88,979.57,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-06-22,8204,34,8170,518191,FALSE,0,FALSE,0,FALSE,0,TRUE,92886,FALSE,0,50359,88174,7479.29,8122.29,0.4,0.61,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,94.9,86.52,93.96,5994.26,NA,NA,NA,1074.48,NA,582.54,1019.97,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-06-23,11674,64,11610,529865,FALSE,0,FALSE,0,FALSE,0,TRUE,104560,FALSE,0,51989,93355,7851.71,8478.64,0.5,0.67,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,135.04,90.83,98.08,6129.31,NA,NA,NA,1209.52,NA,601.39,1079.9,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-06-24,9151,57,9094,539016,FALSE,0,FALSE,0,FALSE,0,TRUE,113711,FALSE,0,51525,95906,8101.57,8594.86,0.6,0.67,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,105.86,93.72,99.42,6235.16,NA,NA,NA,1315.37,NA,596.02,1109.41,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-06-25,9263,64,9199,548279,FALSE,0,FALSE,0,FALSE,0,TRUE,122974,FALSE,0,52355,99560,8209.71,8770.5,0.7,0.74,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,107.15,94.97,101.45,6342.31,NA,NA,NA,1422.52,NA,605.63,1151.68,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-06-26,10193,89,10104,558472,FALSE,0,FALSE,0,FALSE,0,TRUE,133167,FALSE,0,54962,103297,9050.43,8969.93,0.9,0.8,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,117.91,104.69,103.76,6460.22,NA,NA,NA,1540.43,NA,635.78,1194.91,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-06-27,6447,53,6394,564919,FALSE,0,FALSE,0,FALSE,0,TRUE,139614,FALSE,0,56711,105386,9530.29,9078.36,0.8,0.9,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,74.58,110.24,105.02,6534.8,NA,NA,NA,1615.01,NA,656.01,1219.07,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-06-28,2536,32,2504,567455,FALSE,0,FALSE,0,FALSE,0,TRUE,142150,FALSE,0,57468,106128,9829,9131.21,1.3,0.97,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,29.34,113.7,105.63,6564.13,NA,NA,NA,1644.34,NA,664.77,1227.65,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-06-29,14089,115,13974,581544,FALSE,0,FALSE,0,FALSE,0,TRUE,156239,FALSE,0,63353,113712,10061.71,9104.21,0.8,1.04,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,162.98,116.39,105.31,6727.11,NA,NA,NA,1807.32,NA,732.85,1315.38,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-06-30,15033,179,14854,596577,FALSE,0,FALSE,0,FALSE,0,TRUE,171272,FALSE,0,66712,118701,10088.14,8984.43,1.2,1.06,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,173.9,116.7,103.93,6901.01,NA,NA,NA,1981.22,NA,771.7,1373.09,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-07-01,11242,126,11116,607819,FALSE,0,FALSE,0,FALSE,0,TRUE,182514,FALSE,0,68803,120328,10055.14,8964.07,1.1,1.09,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,130.04,116.31,103.69,7031.05,NA,NA,NA,2111.26,NA,795.89,1391.92,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-07-02,10892,128,10764,618711,FALSE,0,FALSE,0,FALSE,0,TRUE,193406,FALSE,0,70432,122787,10052.71,8911.86,1.2,1.1,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,126,116.29,103.09,7157.05,NA,NA,NA,2237.26,NA,814.73,1420.36,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-07-03,10378,108,10270,629089,FALSE,0,FALSE,0,FALSE,0,TRUE,203784,FALSE,0,70617,125579,9158,8733.64,1,1.19,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,120.05,105.94,101.03,7277.1,NA,NA,NA,2357.31,NA,816.87,1452.66,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-07-04,6216,61,6155,635305,FALSE,0,FALSE,0,FALSE,0,TRUE,210000,FALSE,0,70386,127097,8438.57,8612.07,1,1.21,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,71.9,97.61,99.62,7349,NA,NA,NA,2429.21,NA,814.2,1470.22,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-07-05,2519,36,2483,637824,FALSE,0,FALSE,0,FALSE,0,TRUE,212519,FALSE,0,70369,127837,8099.14,8569.93,1.4,1.24,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,29.14,93.69,99.13,7378.14,NA,NA,NA,2458.35,NA,814.01,1478.78,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-07-06,7826,106,7720,645650,FALSE,0,FALSE,0,FALSE,0,TRUE,220345,FALSE,0,64106,127459,7762,8052.29,1.4,1.27,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,90.53,89.79,93.15,7468.67,NA,NA,NA,2548.88,NA,741.56,1474.4,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-07-07,9997,137,9860,655647,FALSE,0,FALSE,0,FALSE,0,TRUE,230342,FALSE,0,59070,125782,7379.14,7607.86,1.4,1.36,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,115.64,85.36,88.01,7584.31,NA,NA,NA,2664.52,NA,683.3,1455.01,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-07-08,8866,113,8753,664513,FALSE,0,FALSE,0,FALSE,0,TRUE,239208,FALSE,0,56694,125497,7169,7359.64,1.3,1.54,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,102.56,82.93,85.13,7686.87,NA,NA,NA,2767.08,NA,655.82,1451.71,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-07-09,8532,123,8409,673045,FALSE,0,FALSE,0,FALSE,0,TRUE,247740,FALSE,0,54334,124766,7087.14,7101.93,1.4,1.73,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,98.7,81.98,82.15,7785.57,NA,NA,NA,2865.78,NA,628.52,1443.25,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-07-10,7698,126,7572,680743,FALSE,0,FALSE,0,FALSE,0,TRUE,255438,FALSE,0,51654,122271,6946.57,6840.64,1.6,1.76,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,89.05,80.36,79.13,7874.61,NA,NA,NA,2954.82,NA,597.52,1414.39,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-07-11,4745,108,4637,685488,FALSE,0,FALSE,0,FALSE,0,TRUE,260183,FALSE,0,50183,120569,6777.14,6665.64,2.3,1.84,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,54.89,78.4,77.11,7929.5,NA,NA,NA,3009.71,NA,580.5,1394.7,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-07-12,1946,52,1894,687434,FALSE,0,FALSE,0,FALSE,0,TRUE,262129,FALSE,0,49610,119979,6620.14,6612.57,2.7,1.94,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,22.51,76.58,76.49,7952.01,NA,NA,NA,3032.22,NA,573.87,1387.88,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-07-13,6842,111,6731,694276,FALSE,0,FALSE,0,FALSE,0,TRUE,268971,FALSE,0,48626,112732,6441.86,6459.57,1.6,1.99,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,79.15,74.52,74.72,8031.16,NA,NA,NA,3111.37,NA,562.49,1304.05,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-07-14,8811,175,8636,703087,FALSE,0,FALSE,0,FALSE,0,TRUE,277782,FALSE,0,47440,106510,6302.14,6232.86,2,2.04,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,101.92,72.9,72.1,8133.08,NA,NA,NA,3213.29,NA,548.77,1232.07,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-07-15,7767,154,7613,710854,FALSE,0,FALSE,0,FALSE,0,TRUE,285549,FALSE,0,46341,103035,6162.29,6079.71,2,2.04,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,89.85,71.28,70.33,8222.93,NA,NA,NA,3303.14,NA,536.06,1191.88,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-07-16,7284,122,7162,718138,FALSE,0,FALSE,0,FALSE,0,TRUE,292833,FALSE,0,45093,99427,6138,5863.86,1.7,2.16,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,84.26,71,67.83,8307.19,NA,NA,NA,3387.4,NA,521.62,1150.14,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
2020-07-17,6720,133,6587,724858,FALSE,0,FALSE,0,FALSE,0,TRUE,299553,FALSE,0,44115,95769,5972.57,5709.64,2,2.23,TRUE,10.6,5.4,5.2,10.7,12.2,8644780,77.73,69.09,66.05,8384.92,NA,NA,NA,3465.13,NA,510.31,1107.82,4,100076,"COVID19Tests","2021-04-06_07-51-19","day","all","CHFL"
