"geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d","pos_anteil"
"AG",202038,5474,62324,1,100,685845,798.14,9087.18,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,2.81
"AG",202039,4470,66794,1,100,685845,651.75,9738.94,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,1.97
"AG",202040,3787,70581,1,100,685845,552.17,10291.1,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,2.88
"AG",202041,4956,75537,1,100,685845,722.61,11013.71,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,7.04
"AG",202042,7203,82740,1,100,685845,1050.24,12063.95,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,11.66
"AG",202043,10615,93355,1,100,685845,1547.73,13611.68,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,16.22
"AG",202044,13752,107107,1,100,685845,2005.12,15616.79,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,19.62
"AG",202045,13335,120442,1,100,685845,1944.32,17561.11,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,19.76
"AG",202046,11379,131821,1,100,685845,1659.12,19220.23,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,19.11
"AG",202047,11289,143110,1,100,685845,1646,20866.23,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,20.39
"AG",202048,12454,155564,1,100,685845,1815.86,22682.09,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,18.24
"AG",202049,13313,168877,1,100,685845,1941.11,24623.2,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,18.32
"AG",202050,15037,183914,1,100,685845,2192.48,26815.68,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,18.98
"AG",202051,16901,200815,1,100,685845,2464.26,29279.94,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE,17.56
"AG",202052,14712,215527,1,100,685845,2145.09,31425.03,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE,16.98
"AG",202053,10735,226262,1,100,685845,1565.22,32990.25,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE,20.42
"AG",202101,11964,238226,1,100,685845,1744.42,34734.67,"COVID19Test","","2021-03-18_07-53-18","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE,16
"AG",202102,10632,248858,1,100,685845,1550.2,36284.87,"COVID19Test","","2021-03-18_07-53-18","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE,13.21
"AG",202103,11565,260423,1,100,685845,1686.24,37971.12,"COVID19Test","","2021-03-18_07-53-18","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE,10.86
"AG",202104,11737,272160,1,100,685845,1711.32,39682.44,"COVID19Test","","2021-03-18_07-53-18","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE,8.28
"AG",202105,12629,284789,1,100,685845,1841.38,41523.81,"COVID19Test","","2021-03-18_07-53-18","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE,5.96
"AG",202106,10587,295376,1,100,685845,1543.64,43067.46,"COVID19Test","","2021-03-18_07-53-18","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE,5.35
"AG",202107,9294,304670,1,100,685845,1355.12,44422.57,"COVID19Test","","2021-03-18_07-53-18","isoweek","2021-07",TRUE,TRUE,TRUE,TRUE,FALSE,4.97
"AG",202108,8802,313472,1,100,685845,1283.38,45705.95,"COVID19Test","","2021-03-18_07-53-18","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE,5.86
"AG",202109,10319,323791,1,100,685845,1504.57,47210.52,"COVID19Test","","2021-03-18_07-53-18","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,TRUE,4.51
"AG",202110,11752,335543,1,100,685845,1713.51,48924.03,"COVID19Test","","2021-03-18_07-53-18","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE,5.85
"AG",202111,6663,342206,1,100,685845,971.5,49895.53,"COVID19Test","","2021-03-18_07-53-18","isoweek","2021-11",FALSE,FALSE,FALSE,FALSE,FALSE,6.42
"AI",202009,NA,NA,NA,NA,16128,NA,NA,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AI",202010,NA,NA,NA,NA,16128,NA,NA,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AI",202011,NA,NA,NA,NA,16128,NA,NA,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AI",202012,NA,NA,NA,NA,16128,NA,NA,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AI",202013,NA,NA,NA,NA,16128,NA,NA,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AI",202014,NA,NA,NA,NA,16128,NA,NA,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AI",202015,NA,NA,NA,NA,16128,NA,NA,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AI",202016,NA,NA,NA,NA,16128,NA,NA,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AI",202017,NA,NA,NA,NA,16128,NA,NA,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AI",202018,NA,NA,NA,NA,16128,NA,NA,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AI",202019,NA,NA,NA,NA,16128,NA,NA,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AI",202020,NA,NA,NA,NA,16128,NA,NA,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AI",202021,NA,NA,NA,NA,16128,NA,NA,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AI",202022,22,22,1,100,16128,136.41,136.41,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AI",202023,26,48,1,100,16128,161.21,297.62,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AI",202024,23,71,1,100,16128,142.61,440.23,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"AI",202025,38,109,1,100,16128,235.62,675.84,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"AI",202026,68,177,1,100,16128,421.63,1097.47,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"AI",202027,97,274,1,100,16128,601.44,1698.91,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"AI",202028,55,329,1,100,16128,341.02,2039.93,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"AI",202029,54,383,1,100,16128,334.82,2374.75,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"AI",202030,56,439,1,100,16128,347.22,2721.97,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"AI",202031,41,480,1,100,16128,254.22,2976.19,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,2.44
"AI",202032,35,515,1,100,16128,217.01,3193.2,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"AI",202033,60,575,1,100,16128,372.02,3565.23,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"AI",202034,72,647,1,100,16128,446.43,4011.66,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"AI",202035,78,725,1,100,16128,483.63,4495.29,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"AI",202036,91,816,1,100,16128,564.24,5059.52,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"AI",202037,85,901,1,100,16128,527.03,5586.56,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,2.35
"AI",202038,105,1006,1,100,16128,651.04,6237.6,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,5.71
"AI",202039,64,1070,1,100,16128,396.83,6634.42,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,7.81
"AI",202040,97,1167,1,100,16128,601.44,7235.86,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,4.12
"AI",202041,160,1327,1,100,16128,992.06,8227.93,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,20
"AI",202042,220,1547,1,100,16128,1364.09,9592.01,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,33.64
"AI",202043,263,1810,1,100,16128,1630.7,11222.72,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,34.22
"AI",202044,328,2138,1,100,16128,2033.73,13256.45,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,35.67
"AI",202045,242,2380,1,100,16128,1500.5,14756.94,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,30.58
"AI",202046,226,2606,1,100,16128,1401.29,16158.23,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,23.45
"AI",202047,183,2789,1,100,16128,1134.67,17292.91,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,20.22
"AI",202048,192,2981,1,100,16128,1190.48,18483.38,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,13.54
"AI",202049,224,3205,1,100,16128,1388.89,19872.27,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,13.84
"AI",202050,233,3438,1,100,16128,1444.69,21316.96,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,27.47
"AI",202051,205,3643,1,100,16128,1271.08,22588.05,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE,13.66
"AI",202052,176,3819,1,100,16128,1091.27,23679.32,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE,19.32
"AI",202053,140,3959,1,100,16128,868.06,24547.37,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE,34.29
"AI",202101,208,4167,1,100,16128,1289.68,25837.05,"COVID19Test","","2021-03-18_07-53-18","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE,15.87
"AI",202102,203,4370,1,100,16128,1258.68,27095.73,"COVID19Test","","2021-03-18_07-53-18","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE,16.26
"AI",202103,239,4609,1,100,16128,1481.89,28577.63,"COVID19Test","","2021-03-18_07-53-18","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE,14.64
"AI",202104,295,4904,1,100,16128,1829.12,30406.75,"COVID19Test","","2021-03-18_07-53-18","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE,6.44
"AI",202105,198,5102,1,100,16128,1227.68,31634.42,"COVID19Test","","2021-03-18_07-53-18","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE,6.57
"AI",202106,357,5459,1,100,16128,2213.54,33847.97,"COVID19Test","","2021-03-18_07-53-18","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE,3.64
"AI",202107,286,5745,1,100,16128,1773.31,35621.28,"COVID19Test","","2021-03-18_07-53-18","isoweek","2021-07",TRUE,TRUE,TRUE,TRUE,FALSE,4.2
"AI",202108,437,6182,1,100,16128,2709.57,38330.85,"COVID19Test","","2021-03-18_07-53-18","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE,2.06
"AI",202109,429,6611,1,100,16128,2659.97,40990.82,"COVID19Test","","2021-03-18_07-53-18","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,TRUE,1.86
"AI",202110,609,7220,1,100,16128,3776.04,44766.87,"COVID19Test","","2021-03-18_07-53-18","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE,1.97
"AI",202111,196,7416,1,100,16128,1215.28,45982.14,"COVID19Test","","2021-03-18_07-53-18","isoweek","2021-11",FALSE,FALSE,FALSE,FALSE,FALSE,2.55
"AR",202009,NA,NA,NA,NA,55445,NA,NA,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AR",202010,NA,NA,NA,NA,55445,NA,NA,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AR",202011,NA,NA,NA,NA,55445,NA,NA,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AR",202012,NA,NA,NA,NA,55445,NA,NA,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AR",202013,NA,NA,NA,NA,55445,NA,NA,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AR",202014,NA,NA,NA,NA,55445,NA,NA,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AR",202015,NA,NA,NA,NA,55445,NA,NA,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AR",202016,NA,NA,NA,NA,55445,NA,NA,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AR",202017,NA,NA,NA,NA,55445,NA,NA,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AR",202018,NA,NA,NA,NA,55445,NA,NA,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AR",202019,NA,NA,NA,NA,55445,NA,NA,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AR",202020,NA,NA,NA,NA,55445,NA,NA,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AR",202021,NA,NA,NA,NA,55445,NA,NA,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AR",202022,90,90,1,100,55445,162.32,162.32,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AR",202023,93,183,1,100,55445,167.73,330.06,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"AR",202024,123,306,1,100,55445,221.84,551.9,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"AR",202025,181,487,1,100,55445,326.45,878.35,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"AR",202026,313,800,1,100,55445,564.52,1442.87,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,0.96
"AR",202027,391,1191,1,100,55445,705.2,2148.07,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,0.51
"AR",202028,249,1440,1,100,55445,449.09,2597.17,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,1.2
"AR",202029,202,1642,1,100,55445,364.33,2961.49,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,0.5
"AR",202030,122,1764,1,100,55445,220.04,3181.53,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,0.82
"AR",202031,153,1917,1,100,55445,275.95,3457.48,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,1.31
"AR",202032,174,2091,1,100,55445,313.82,3771.3,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,0.57
"AR",202033,223,2314,1,100,55445,402.2,4173.51,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,4.04
"AR",202034,339,2653,1,100,55445,611.42,4784.92,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE,2.06
"AR",202035,414,3067,1,100,55445,746.69,5531.61,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE,1.21
"AR",202036,395,3462,1,100,55445,712.42,6244.03,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE,1.27
"AR",202037,448,3910,1,100,55445,808.01,7052.03,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,3.35
"AR",202038,395,4305,1,100,55445,712.42,7764.45,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,2.53
"AR",202039,353,4658,1,100,55445,636.67,8401.12,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,1.98
"AR",202040,408,5066,1,100,55445,735.86,9136.98,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,7.6
"AR",202041,412,5478,1,100,55445,743.08,9880.06,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,10.44
"AR",202042,587,6065,1,100,55445,1058.71,10938.77,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,17.89
"AR",202043,935,7000,1,100,55445,1686.36,12625.12,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,23.53
"AR",202044,1208,8208,1,100,55445,2178.74,14803.86,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,23.01
"AR",202045,919,9127,1,100,55445,1657.5,16461.36,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,23.61
"AR",202046,830,9957,1,100,55445,1496.98,17958.34,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,24.58
"AR",202047,816,10773,1,100,55445,1471.73,19430.07,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,22.3
"AR",202048,978,11751,1,100,55445,1763.91,21193.98,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,19.84
"AR",202049,1072,12823,1,100,55445,1933.45,23127.42,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,18.19
"AR",202050,1085,13908,1,100,55445,1956.89,25084.32,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,17.97
"AR",202051,1210,15118,1,100,55445,2182.34,27266.66,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE,16.69
"AR",202052,917,16035,1,100,55445,1653.89,28920.55,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE,16.36
"AR",202053,680,16715,1,100,55445,1226.44,30146.99,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE,22.79
"AR",202101,970,17685,1,100,55445,1749.48,31896.47,"COVID19Test","","2021-03-18_07-53-18","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE,21.24
"AR",202102,714,18399,1,100,55445,1287.76,33184.24,"COVID19Test","","2021-03-18_07-53-18","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE,15.83
"AR",202103,822,19221,1,100,55445,1482.55,34666.79,"COVID19Test","","2021-03-18_07-53-18","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE,12.65
"AR",202104,939,20160,1,100,55445,1693.57,36360.36,"COVID19Test","","2021-03-18_07-53-18","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE,10.44
"AR",202105,711,20871,1,100,55445,1282.35,37642.71,"COVID19Test","","2021-03-18_07-53-18","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE,7.59
"AR",202106,904,21775,1,100,55445,1630.44,39273.15,"COVID19Test","","2021-03-18_07-53-18","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE,4.87
"AR",202107,799,22574,1,100,55445,1441.07,40714.22,"COVID19Test","","2021-03-18_07-53-18","isoweek","2021-07",TRUE,TRUE,TRUE,TRUE,FALSE,4.76
"AR",202108,731,23305,1,100,55445,1318.42,42032.64,"COVID19Test","","2021-03-18_07-53-18","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE,4.1
"AR",202109,721,24026,1,100,55445,1300.39,43333.03,"COVID19Test","","2021-03-18_07-53-18","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,TRUE,4.99
"AR",202110,840,24866,1,100,55445,1515.01,44848.05,"COVID19Test","","2021-03-18_07-53-18","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE,6.31
"AR",202111,468,25334,1,100,55445,844.08,45692.13,"COVID19Test","","2021-03-18_07-53-18","isoweek","2021-11",FALSE,FALSE,FALSE,FALSE,FALSE,5.98
"BE",202009,NA,NA,NA,NA,1039474,NA,NA,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"BE",202010,NA,NA,NA,NA,1039474,NA,NA,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"BE",202011,NA,NA,NA,NA,1039474,NA,NA,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"BE",202012,NA,NA,NA,NA,1039474,NA,NA,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"BE",202013,NA,NA,NA,NA,1039474,NA,NA,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"BE",202014,NA,NA,NA,NA,1039474,NA,NA,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"BE",202015,NA,NA,NA,NA,1039474,NA,NA,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"BE",202016,NA,NA,NA,NA,1039474,NA,NA,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"BE",202017,NA,NA,NA,NA,1039474,NA,NA,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"BE",202018,NA,NA,NA,NA,1039474,NA,NA,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"BE",202019,NA,NA,NA,NA,1039474,NA,NA,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"BE",202020,NA,NA,NA,NA,1039474,NA,NA,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"BE",202021,NA,NA,NA,NA,1039474,NA,NA,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"BE",202022,2324,2324,1,100,1039474,223.57,223.57,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,0.6
"BE",202023,2341,4665,1,100,1039474,225.21,448.78,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,0.34
"BE",202024,3893,8558,1,100,1039474,374.52,823.3,"COVID19Test","","2021-03-18_07-53-18","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,1.23
